
System1.Technische Sicht:Raum HLK-Koordination.Raumtemperatur;;;;System1.Technische Sicht:Raum HLK-Koordination.Raumluftqualität;;;;

09/01/2022 00:07:40;23.2199993133545;Reduced;;09/01/2022 00:22:40;424;Reduced;;
09/01/2022 00:37:40;23.1199989318848;Reduced;;09/01/2022 00:37:40;424;Reduced;;
09/01/2022 01:52:40;22.6800003051758;Reduced;;09/01/2022 01:52:40;424;Reduced;;
09/01/2022 02:07:40;22.6800003051758;Reduced;;09/01/2022 02:07:40;424;Reduced;;
09/01/2022 03:07:40;22.3599987030029;Reduced;;09/01/2022 03:22:40;424;Reduced;;
09/01/2022 03:52:40;22.1999988555908;Reduced;;09/01/2022 03:37:40;424;Reduced;;
09/01/2022 04:52:40;21.9599990844727;Reduced;;09/01/2022 04:52:40;424;Reduced;;
09/01/2022 05:37:40;21.8599987030029;Reduced;;09/01/2022 05:07:40;414;Reduced;;
09/01/2022 06:22:40;22.2399997711182;Reduced;;09/01/2022 06:22:40;414;Reduced;;
09/01/2022 06:37:40;22.6000003814697;Reduced;;09/01/2022 06:37:40;414;Reduced;;
09/01/2022 07:52:40;23.3999996185303;Reduced;;09/01/2022 07:52:40;414;Reduced;;
09/01/2022 08:07:40;23.3999996185303;Reduced;;09/01/2022 08:07:40;414;Reduced;;
09/01/2022 09:07:40;23.7199993133545;Reduced;;09/01/2022 09:07:40;414;Reduced;;
09/01/2022 09:22:40;23.7199993133545;Reduced;;09/01/2022 09:22:40;404;Reduced;;
09/01/2022 10:37:40;24.3799991607666;Reduced;;09/01/2022 10:37:40;404;Reduced;;
09/01/2022 10:52:40;24.5;Reduced;;09/01/2022 10:52:40;404;Reduced;;
09/01/2022 12:07:40;25.1800003051758;Reduced;;09/01/2022 12:07:40;404;Reduced;;
09/01/2022 13:22:40;25.2999992370605;Reduced;;09/01/2022 12:22:40;404;Reduced;;
09/01/2022 13:37:40;25.1999988555908;Reduced;;09/01/2022 13:37:40;404;Reduced;;
09/01/2022 13:52:40;25.1999988555908;Reduced;;09/01/2022 13:52:40;404;Reduced;;
09/01/2022 14:37:40;24.9799995422363;Reduced;;09/01/2022 15:07:40;404;Reduced;;
09/01/2022 15:37:40;24.8799991607666;Reduced;;09/01/2022 15:22:40;393;Reduced;;
09/01/2022 16:37:40;24.6599998474121;Reduced;;09/01/2022 16:37:40;393;Reduced;;
09/01/2022 17:37:40;24.6599998474121;Reduced;;09/01/2022 16:52:40;393;Reduced;;
09/01/2022 17:52:40;24.5599994659424;Reduced;;09/01/2022 18:07:40;393;Reduced;;
09/01/2022 18:37:40;24.5599994659424;Reduced;;09/01/2022 18:22:40;393;Reduced;;
09/01/2022 18:52:40;24.4599990844727;Reduced;;09/01/2022 19:22:40;393;Reduced;;
09/01/2022 20:22:40;24.4599990844727;Reduced;;09/01/2022 20:22:40;393;Reduced;;
09/01/2022 20:37:40;24.3599987030029;Reduced;;09/01/2022 20:37:40;383;Reduced;;
09/01/2022 21:07:40;24.2399997711182;Reduced;;09/01/2022 21:07:40;383;Reduced;;
09/01/2022 22:22:40;24.2399997711182;Reduced;;09/01/2022 22:22:40;383;Reduced;;
09/01/2022 23:07:40;24.2399997711182;Reduced;;09/01/2022 22:37:40;383;Reduced;;
09/01/2022 23:46:25;23.0799999237061;Reduced;;09/01/2022 23:46:25;408;Reduced;;
